X,Y,OBJECTID,currentValueTime,currentValue,Name
-285656.259471231,6704915.77537443,10144,2017/03/03 04:00:00+00,7.762,Eastville
-284399.352004795,6701468.19484754,10145,2017/03/06 04:45:00+00,0.615,Netham Weir
-293204.769686181,6697303.4512554,10146,2017/03/05 16:00:00+00,0.296,Colliters Brook
-284252.393763688,6697912.39153731,10147,2017/03/15 10:00:00+00,0.113,Brislington
-293204.769686181,6697303.4512554,10148,2017/03/15 16:00:00+00,0.081,Colliters Brook
-293204.769686181,6697303.4512554,10149,2017/03/17 16:00:00+00,0.056,Colliters Brook
-285656.259471231,6704915.77537443,10150,2017/03/24 08:30:00+00,7.605,Eastville
-287945.67407325,6702017.94952149,10151,2017/04/01 17:00:00+01,0.099,Bristol Harbour Passage Street
-285656.259471231,6704915.77537443,10152,2017/04/07 17:00:00+01,7.601,Eastville
-284399.352004795,6701468.19484754,10153,2017/04/08 17:00:00+01,0.376,Netham Weir
-284252.393763688,6697912.39153731,10154,2017/04/09 05:00:00+01,0.081,Brislington
-284252.393763688,6697912.39153731,10155,2017/04/10 05:00:00+01,0.079,Brislington
-293204.769686181,6697303.4512554,10156,2017/04/24 10:00:00+01,0.006,Colliters Brook
-292299.699288219,6699323.02851977,10157,2017/04/26 05:00:00+01,0.943,Ashton Vale
-284399.352004795,6701468.19484754,10158,2017/04/27 17:00:00+01,0.378,Netham Weir
-292299.699288219,6699323.02851977,10159,2017/04/30 17:00:00+01,0.938,Ashton Vale
-284252.393763688,6697912.39153731,10160,2017/05/08 17:00:00+01,0.061,Brislington
-287945.67407325,6702017.94952149,10161,2017/05/22 11:15:00+01,6.147,Bristol Harbour Passage Street
-284252.393763688,6697912.39153731,10162,2017/05/24 17:00:00+01,0.065,Brislington
-284252.393763688,6697912.39153731,10163,2017/05/27 17:00:00+01,0.074,Brislington
-293204.769686181,6697303.4512554,10164,2017/05/27 17:00:00+01,0.023,Colliters Brook
-284252.393763688,6697912.39153731,10165,2015/09/09 05:15:00+01,0.083,Brislington
-284399.352004795,6701468.19484754,10166,2015/09/17 05:15:00+01,0.49,Netham Weir
-284252.393763688,6697912.39153731,10167,2015/09/18 05:15:00+01,0.099,Brislington
-293204.769686181,6697303.4512554,10168,2016/11/24 04:00:00+00,0.429,Colliters Brook
-284252.393763688,6697912.39153731,10169,2016/12/07 16:00:00+00,0.096,Brislington
-292299.699288219,6699323.02851977,10170,2016/12/07 16:00:00+00,0.962,Ashton Vale
-284252.393763688,6697912.39153731,10171,2016/12/11 04:00:00+00,0.177,Brislington
-285656.259471231,6704915.77537443,10172,2016/12/24 16:00:00+00,7.585,Eastville
-284399.352004795,6701468.19484754,10173,2016/07/10 05:00:00+01,0.431,Netham Weir
-284252.393763688,6697912.39153731,10174,2016/07/09 17:00:00+01,0.084,Brislington
-292299.699288219,6699323.02851977,10175,2016/07/10 17:00:00+01,0.931,Ashton Vale
-287945.67407325,6702017.94952149,10176,2015/12/31 04:00:00+00,0.22,Bristol Harbour Passage Street
-285656.259471231,6704915.77537443,10177,2016/07/13 05:00:00+01,0.375999999999999,Eastville
-287945.67407325,6702017.94952149,10178,2016/10/12 05:00:00+01,0.047,Bristol Harbour Passage Street
-284252.393763688,6697912.39153731,10179,2016/07/14 06:00:00+01,0.084,Brislington
-284252.393763688,6697912.39153731,10180,2016/01/05 14:30:00+00,0.181,Brislington
-285656.259471231,6704915.77537443,10181,2016/07/21 17:00:00+01,0.306,Eastville
-287945.67407325,6702017.94952149,10182,2016/07/21 17:00:00+01,0.052,Bristol Harbour Passage Street
-293204.769686181,6697303.4512554,10183,2015/12/01 04:15:00+00,0.432,Colliters Brook
-287945.67407325,6702017.94952149,10184,2015/12/03 04:00:00+00,0.28,Bristol Harbour Passage Street
-285656.259471231,6704915.77537443,10185,2015/12/04 13:30:00+00,0.405,Eastville
-293204.769686181,6697303.4512554,10186,2015/12/09 04:00:00+00,0.186,Colliters Brook
-284252.393763688,6697912.39153731,10187,2016/06/29 17:00:00+01,0.129,Brislington
-285656.259471231,6704915.77537443,10188,2015/12/11 12:30:00+00,0.341,Eastville
-285656.259471231,6704915.77537443,10189,2016/07/03 05:00:00+01,0.419,Eastville
-284399.352004795,6701468.19484754,10190,2016/07/04 05:00:00+01,0.44,Netham Weir
-284252.393763688,6697912.39153731,10191,2015/12/18 04:00:00+00,0.157,Brislington
-285656.259471231,6704915.77537443,10192,2015/12/20 23:00:00+00,0.341,Eastville
-285656.259471231,6704915.77537443,10193,2015/12/21 22:30:00+00,0.341,Eastville
-284252.393763688,6697912.39153731,10194,2015/09/20 22:15:00+01,0.084,Brislington
-284399.352004795,6701468.19484754,10195,2015/09/22 18:00:00+01,0.399999999999999,Netham Weir
-287945.67407325,6702017.94952149,10196,2016/06/04 05:00:00+01,0.056,Bristol Harbour Passage Street
-287945.67407325,6702017.94952149,10197,2015/09/24 05:15:00+01,0.182,Bristol Harbour Passage Street
-284399.352004795,6701468.19484754,10198,2015/09/26 05:15:00+01,0.428,Netham Weir
-284252.393763688,6697912.39153731,10199,2016/06/08 17:00:00+01,0.079,Brislington
-293204.769686181,6697303.4512554,10200,2015/09/28 05:15:00+01,0.006,Colliters Brook
-285656.259471231,6704915.77537443,10201,2016/08/29 17:00:00+01,0.337,Eastville
-293204.769686181,6697303.4512554,10202,2016/06/10 17:30:00+01,0.01,Colliters Brook
-285656.259471231,6704915.77537443,10203,2015/10/08 05:15:00+01,0.413,Eastville
-292299.699288219,6699323.02851977,10204,2015/10/14 05:15:00+01,0.936,Ashton Vale
-285656.259471231,6704915.77537443,10205,2016/08/31 05:00:00+01,0.309,Eastville
-293204.769686181,6697303.4512554,10206,2016/06/17 10:00:00+01,0.021,Colliters Brook
-285656.259471231,6704915.77537443,10207,2015/10/20 05:15:00+01,0.268,Eastville
-284252.393763688,6697912.39153731,10208,2016/06/17 17:00:00+01,0.092,Brislington
-285656.259471231,6704915.77537443,10209,2016/09/02 17:00:00+01,0.311999999999999,Eastville
-287945.67407325,6702017.94952149,10210,2015/10/29 04:15:00+00,0.148,Bristol Harbour Passage Street
-292299.699288219,6699323.02851977,10211,2016/06/21 17:00:00+01,0.913,Ashton Vale
-293204.769686181,6697303.4512554,10212,2015/11/08 04:15:00+00,0.268,Colliters Brook
-287945.67407325,6702017.94952149,10213,2016/06/24 17:00:00+01,0.119,Bristol Harbour Passage Street
-285656.259471231,6704915.77537443,10214,2015/11/14 04:15:00+00,0.381,Eastville
-293204.769686181,6697303.4512554,10215,2016/09/04 05:00:00+01,0.032,Colliters Brook
-284399.352004795,6701468.19484754,10216,2015/11/21 04:15:00+00,0.568,Netham Weir
-284252.393763688,6697912.39153731,10217,2016/09/05 05:00:00+01,0.174,Brislington
-292299.699288219,6699323.02851977,10218,2016/04/06 21:00:00+01,0.958,Ashton Vale
-285656.259471231,6704915.77537443,10219,2016/08/09 05:00:00+01,0.319,Eastville
-284399.352004795,6701468.19484754,10220,2015/04/25 05:15:00+01,0.395,Netham Weir
-293204.769686181,6697303.4512554,10221,2015/05/01 05:15:00+01,0.004,Colliters Brook
-285656.259471231,6704915.77537443,10222,2015/05/12 05:00:00+01,0.371,Eastville
-284399.352004795,6701468.19484754,10223,2015/05/20 05:15:00+01,0.414,Netham Weir
-292299.699288219,6699323.02851977,10224,2016/09/23 20:30:00+01,0.936,Ashton Vale
-292299.699288219,6699323.02851977,10225,2015/06/02 05:15:00+01,0.983,Ashton Vale
-284252.393763688,6697912.39153731,10226,2015/06/05 05:15:00+01,0.091,Brislington
-284252.393763688,6697912.39153731,10227,2016/04/30 05:00:00+01,0.09,Brislington
-285656.259471231,6704915.77537443,10228,2015/06/13 05:30:00+01,0.545,Eastville
-292299.699288219,6699323.02851977,10229,2016/05/12 11:00:00+01,0.958,Ashton Vale
-287945.67407325,6702017.94952149,10230,2016/05/14 05:00:00+01,0.113,Bristol Harbour Passage Street
-292299.699288219,6699323.02851977,10231,2016/05/17 17:00:00+01,0.93,Ashton Vale
-284252.393763688,6697912.39153731,10232,2016/09/25 05:00:00+01,0.193,Brislington
-285656.259471231,6704915.77537443,10233,2015/07/23 13:30:00+01,0.287,Eastville
-284252.393763688,6697912.39153731,10234,2015/07/28 05:15:00+01,0.128,Brislington
-285656.259471231,6704915.77537443,10235,2015/02/05 12:30:00+00,0.347,Eastville
-284252.393763688,6697912.39153731,10236,2015/02/06 04:15:00+00,0.103,Brislington
-284399.352004795,6701468.19484754,10237,2016/03/26 04:00:00+00,0.482,Netham Weir
-284252.393763688,6697912.39153731,10238,2015/02/20 04:15:00+00,0.205,Brislington
-293204.769686181,6697303.4512554,10239,2016/03/02 17:15:00+00,0.456,Colliters Brook
-287945.67407325,6702017.94952149,10240,2016/03/26 16:00:00+00,0.096,Bristol Harbour Passage Street
-293204.769686181,6697303.4512554,10241,2016/03/27 05:00:00+01,0.067,Colliters Brook
-292299.699288219,6699323.02851977,10242,2016/08/07 08:30:00+01,-0.58,Ashton Vale
-285656.259471231,6704915.77537443,10243,2015/02/21 04:15:00+00,0.448,Eastville
-285656.259471231,6704915.77537443,10244,2016/03/30 17:00:00+01,0.553,Eastville
-284252.393763688,6697912.39153731,10245,2016/03/31 17:00:00+01,0.159,Brislington
-284399.352004795,6701468.19484754,10246,2015/02/24 11:30:00+00,0.845,Netham Weir
-284399.352004795,6701468.19484754,10247,2016/08/18 06:30:00+01,0.388,Netham Weir
-293204.769686181,6697303.4512554,10248,2015/06/25 05:15:00+01,-0.03,Colliters Brook
-292299.699288219,6699323.02851977,10249,2015/06/25 11:15:00+01,0.908,Ashton Vale
-292299.699288219,6699323.02851977,10250,2016/08/19 05:00:00+01,0.94,Ashton Vale
-285656.259471231,6704915.77537443,10251,2016/05/09 05:00:00+01,0.395,Eastville
-284399.352004795,6701468.19484754,10252,2015/03/03 11:30:00+00,0.514,Netham Weir
-285656.259471231,6704915.77537443,10253,2015/03/05 12:30:00+00,0.381,Eastville
-293204.769686181,6697303.4512554,10254,2016/03/31 17:00:00+01,0.188,Colliters Brook
-284399.352004795,6701468.19484754,10255,2016/03/16 04:00:00+00,0.361,Netham Weir
-287945.67407325,6702017.94952149,10256,2016/03/22 16:00:00+00,0.02,Bristol Harbour Passage Street
-285656.259471231,6704915.77537443,10257,2014/12/11 04:15:00+00,0.589,Eastville
-284252.393763688,6697912.39153731,10258,2014/12/19 04:15:00+00,0.357,Brislington
-293204.769686181,6697303.4512554,10259,2014/12/23 04:15:00+00,0.17,Colliters Brook
-287945.67407325,6702017.94952149,10260,2014/12/23 04:15:00+00,0.165,Bristol Harbour Passage Street
-285656.259471231,6704915.77537443,10261,2017/04/16 21:45:00+01,7.574,Eastville
-284399.352004795,6701468.19484754,10262,2017/04/20 09:30:00+01,0.407,Netham Weir
-284252.393763688,6697912.39153731,10263,2017/04/20 22:00:00+01,0.07,Brislington
-293204.769686181,6697303.4512554,10264,2014/12/26 04:15:00+00,0.153,Colliters Brook
-284252.393763688,6697912.39153731,10265,2015/01/02 04:15:00+00,0.243,Brislington
-293204.769686181,6697303.4512554,10266,2016/08/03 10:00:00+01,0.124,Colliters Brook
-287945.67407325,6702017.94952149,10267,2015/01/05 04:30:00+00,0.153,Bristol Harbour Passage Street
-284399.352004795,6701468.19484754,10268,2015/01/07 04:15:00+00,0.54,Netham Weir
-287945.67407325,6702017.94952149,10269,2015/01/08 23:00:00+00,0.163,Bristol Harbour Passage Street
-284399.352004795,6701468.19484754,10270,2015/01/13 06:00:00+00,0.606,Netham Weir
-293204.769686181,6697303.4512554,10271,2015/01/16 04:15:00+00,0.45,Colliters Brook
-287945.67407325,6702017.94952149,10272,2015/01/20 04:15:00+00,0.144,Bristol Harbour Passage Street
-287945.67407325,6702017.94952149,10273,2015/01/21 04:15:00+00,0.153,Bristol Harbour Passage Street
-284399.352004795,6701468.19484754,10274,2015/01/22 04:30:00+00,0.561,Netham Weir
-284399.352004795,6701468.19484754,10275,2015/01/24 04:15:00+00,0.528,Netham Weir
-284399.352004795,6701468.19484754,10276,2016/02/24 08:15:00+00,1.111,Netham Weir
-285656.259471231,6704915.77537443,10277,2016/08/06 08:00:00+01,0.338,Eastville
-293204.769686181,6697303.4512554,10278,2016/02/25 09:00:00+00,0.195,Colliters Brook
-292299.699288219,6699323.02851977,10279,2016/02/27 11:00:00+00,0.967,Ashton Vale
-285656.259471231,6704915.77537443,10280,2015/02/02 04:15:00+00,0.489,Eastville
-287945.67407325,6702017.94952149,10281,2015/03/30 05:15:00+01,0.159,Bristol Harbour Passage Street
-287945.67407325,6702017.94952149,10282,2015/04/03 08:15:00+01,0.208,Bristol Harbour Passage Street
-293204.769686181,6697303.4512554,10283,2015/04/11 05:15:00+01,0.026,Colliters Brook
-293204.769686181,6697303.4512554,10284,2015/04/11 10:15:00+01,0.026,Colliters Brook
-284399.352004795,6701468.19484754,10285,2016/04/09 05:00:00+01,0.506,Netham Weir
-285656.259471231,6704915.77537443,10286,2015/04/13 05:30:00+01,0.359,Eastville
-287945.67407325,6702017.94952149,10287,2016/04/10 17:00:00+01,0.136,Bristol Harbour Passage Street
-287945.67407325,6702017.94952149,10288,2016/04/14 17:00:00+01,0.163,Bristol Harbour Passage Street
-284252.393763688,6697912.39153731,10289,2016/04/17 00:00:00+01,0.122,Brislington
-293204.769686181,6697303.4512554,10290,2015/05/05 05:15:00+01,0.154,Colliters Brook
-293204.769686181,6697303.4512554,10291,2016/04/18 00:00:00+01,0.052,Colliters Brook
-293204.769686181,6697303.4512554,10292,2015/05/13 05:15:00+01,-0.001,Colliters Brook
-292299.699288219,6699323.02851977,10293,2015/02/15 19:45:00+00,0.962,Ashton Vale
-292299.699288219,6699323.02851977,10294,2016/03/26 16:00:00+00,0.969,Ashton Vale
-285656.259471231,6704915.77537443,10295,2016/08/07 08:30:00+01,0.324,Eastville
-287945.67407325,6702017.94952149,10296,2016/09/21 17:00:00+01,0.061,Bristol Harbour Passage Street
-284252.393763688,6697912.39153731,10297,2016/09/21 17:00:00+01,0.071,Brislington
-285656.259471231,6704915.77537443,10298,2015/02/26 12:30:00+00,0.431,Eastville
-284252.393763688,6697912.39153731,10299,2015/05/19 05:15:00+01,0.157,Brislington
-293204.769686181,6697303.4512554,10300,2015/05/19 10:15:00+01,0.011,Colliters Brook
-292299.699288219,6699323.02851977,10301,2015/05/20 05:15:00+01,0.955,Ashton Vale
-285656.259471231,6704915.77537443,10302,2015/05/20 08:15:00+01,0.416,Eastville
-285656.259471231,6704915.77537443,10303,2016/08/13 09:45:00+01,0.305,Eastville
-287945.67407325,6702017.94952149,10304,2016/04/26 17:00:00+01,0.125,Bristol Harbour Passage Street
-284399.352004795,6701468.19484754,10305,2015/06/10 05:15:00+01,0.365,Netham Weir
-284399.352004795,6701468.19484754,10306,2015/06/13 05:15:00+01,0.409,Netham Weir
-292299.699288219,6699323.02851977,10307,2015/06/20 05:15:00+01,0.943,Ashton Vale
-284252.393763688,6697912.39153731,10308,2016/08/17 17:00:00+01,0.066,Brislington
-284399.352004795,6701468.19484754,10309,2016/05/06 17:00:00+01,0.411,Netham Weir
-285656.259471231,6704915.77537443,10310,2016/05/08 05:00:00+01,0.432,Eastville
-284399.352004795,6701468.19484754,10311,2015/07/06 05:15:00+01,0.411,Netham Weir
-293204.769686181,6697303.4512554,10312,2015/07/07 10:15:00+01,-0.015,Colliters Brook
-293204.769686181,6697303.4512554,10313,2015/02/28 04:15:00+00,0.243,Colliters Brook
-284399.352004795,6701468.19484754,10314,2015/02/28 04:15:00+00,0.539,Netham Weir
-293204.769686181,6697303.4512554,10315,2015/03/08 04:15:00+00,0.104,Colliters Brook
-293204.769686181,6697303.4512554,10316,2015/03/05 21:15:00+00,0.14,Colliters Brook
-285656.259471231,6704915.77537443,10317,2016/03/18 16:30:00+00,0.388,Eastville
-293204.769686181,6697303.4512554,10318,2015/03/13 21:15:00+00,0.258,Colliters Brook
-284399.352004795,6701468.19484754,10319,2015/03/18 04:15:00+00,0.442,Netham Weir
-284399.352004795,6701468.19484754,10320,2016/04/03 05:00:00+01,0.532,Netham Weir
-284252.393763688,6697912.39153731,10321,2016/04/04 17:00:00+01,0.145,Brislington
-285656.259471231,6704915.77537443,10322,2015/07/16 13:30:00+01,0.309,Eastville
-285656.259471231,6704915.77537443,10323,2015/07/17 05:30:00+01,0.298,Eastville
-285656.259471231,6704915.77537443,10324,2016/08/19 21:00:00+01,0.383,Eastville
-285656.259471231,6704915.77537443,10325,2015/07/20 05:30:00+01,0.283,Eastville
-284252.393763688,6697912.39153731,10326,2016/05/14 17:00:00+01,0.113,Brislington
-285656.259471231,6704915.77537443,10327,2016/05/15 05:00:00+01,0.379,Eastville
-293204.769686181,6697303.4512554,10328,2016/05/18 11:00:00+01,0.078,Colliters Brook
-285656.259471231,6704915.77537443,10329,2015/07/27 11:15:00+01,0.457,Eastville
-293204.769686181,6697303.4512554,10330,2016/02/14 10:00:00+00,0.386,Colliters Brook
-285656.259471231,6704915.77537443,10331,2014/12/16 04:15:00+00,0.452,Eastville
-284399.352004795,6701468.19484754,10332,2017/03/07 04:00:00+00,0.58,Netham Weir
-293204.769686181,6697303.4512554,10333,2017/03/18 09:00:00+00,0.067,Colliters Brook
-287945.67407325,6702017.94952149,10334,2017/04/04 17:00:00+01,0.104,Bristol Harbour Passage Street
-285656.259471231,6704915.77537443,10335,2017/04/06 05:00:00+01,7.601,Eastville
-287945.67407325,6702017.94952149,10336,2017/04/16 05:00:00+01,6.206,Bristol Harbour Passage Street
-292299.699288219,6699323.02851977,10337,2017/04/20 17:00:00+01,0.943,Ashton Vale
-292299.699288219,6699323.02851977,10338,2017/04/24 10:00:00+01,0.948,Ashton Vale
-284399.352004795,6701468.19484754,10339,2017/04/25 23:00:00+01,0.437,Netham Weir
-284252.393763688,6697912.39153731,10340,2017/04/28 05:00:00+01,0.066,Brislington
-284252.393763688,6697912.39153731,10341,2017/05/01 17:00:00+01,0.079,Brislington
-293204.769686181,6697303.4512554,10342,2016/08/22 10:00:00+01,-0.004,Colliters Brook
-287945.67407325,6702017.94952149,10343,2015/08/13 05:15:00+01,0.119,Bristol Harbour Passage Street
-287945.67407325,6702017.94952149,10344,2015/08/14 00:30:00+01,0.046,Bristol Harbour Passage Street
-292299.699288219,6699323.02851977,10345,2016/08/24 05:00:00+01,0.94,Ashton Vale
-287945.67407325,6702017.94952149,10346,2016/05/29 05:00:00+01,0.109,Bristol Harbour Passage Street
-293204.769686181,6697303.4512554,10347,2015/08/30 10:15:00+01,0.021,Colliters Brook
-293204.769686181,6697303.4512554,10348,2016/08/25 17:00:00+01,-0.007,Colliters Brook
-287945.67407325,6702017.94952149,10349,2016/05/31 05:00:00+01,0.093,Bristol Harbour Passage Street
-284252.393763688,6697912.39153731,10350,2015/09/11 15:15:00+01,0.08,Brislington
-284252.393763688,6697912.39153731,10351,2016/08/27 05:00:00+01,0.078,Brislington
-284252.393763688,6697912.39153731,10352,2015/09/16 22:00:00+01,0.162,Brislington
-284399.352004795,6701468.19484754,10353,2015/09/16 22:00:00+01,0.814,Netham Weir
-293204.769686181,6697303.4512554,10354,2015/09/19 05:15:00+01,0.012,Colliters Brook
-284252.393763688,6697912.39153731,10355,2015/09/19 05:15:00+01,0.089,Brislington
-284252.393763688,6697912.39153731,10356,2015/09/21 05:15:00+01,0.086,Brislington
-285656.259471231,6704915.77537443,10357,2015/09/24 05:15:00+01,0.319999999999999,Eastville
-292299.699288219,6699323.02851977,10358,2016/06/09 05:00:00+01,0.943,Ashton Vale
-293204.769686181,6697303.4512554,10359,2015/09/29 10:15:00+01,0.009,Colliters Brook
-292299.699288219,6699323.02851977,10360,2015/09/30 08:45:00+01,0.946,Ashton Vale
-285656.259471231,6704915.77537443,10361,2015/10/01 05:15:00+01,0.273,Eastville
-285656.259471231,6704915.77537443,10362,2017/01/03 11:00:00+00,7.734,Eastville
-284252.393763688,6697912.39153731,10363,2017/01/09 16:00:00+00,0.214,Brislington
-287945.67407325,6702017.94952149,10364,2017/01/14 04:00:00+00,0.097,Bristol Harbour Passage Street
-285656.259471231,6704915.77537443,10365,2017/01/25 19:15:00+00,7.63,Eastville
-284399.352004795,6701468.19484754,10366,2017/01/26 16:00:00+00,0.419,Netham Weir
-284252.393763688,6697912.39153731,10367,2017/01/29 19:45:00+00,0.3,Brislington
-285656.259471231,6704915.77537443,10368,2017/02/02 22:00:00+00,7.72,Eastville
-284399.352004795,6701468.19484754,10369,2017/02/05 16:00:00+00,0.606,Netham Weir
-287945.67407325,6702017.94952149,10370,2017/02/15 04:00:00+00,0.087,Bristol Harbour Passage Street
-287945.67407325,6702017.94952149,10371,2017/02/18 16:00:00+00,0.077,Bristol Harbour Passage Street
-285656.259471231,6704915.77537443,10372,2017/02/26 04:00:00+00,7.769,Eastville
